JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460144.89453,13.223,0.060,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.133|CREFMAG=9.951|ENSTYPE=1|KMAGINS=-9.566|KMAGSTD=9.518|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-5.861,0,1.107,Z,,9.518,,IY CEP,AAVSO,STD,0,,,
2460144.89563,12.331,0.051,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.827|CREFMAG=11.042|ENSTYPE=1|KMAGINS=-9.503|KMAGSTD=9.366|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.539,0,1.107,Z,,9.366,,IY CEP,AAVSO,STD,0,,,
2460144.89676,11.509,0.064,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.664|CREFMAG=9.634|ENSTYPE=1|KMAGINS=-8.121|KMAGSTD=9.178|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.790,0,1.107,Z,,9.178,,IY CEP,AAVSO,STD,0,,,
2460144.89814,14.853,0.098,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.739|CREFMAG=10.323|ENSTYPE=1|KMAGINS=-9.268|KMAGSTD=9.794|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-4.209,0,1.107,Z,,9.794,,IY CEP,AAVSO,STD,0,,,
2460144.89934,13.253,0.062,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.061|CREFMAG=10.015|ENSTYPE=1|KMAGINS=-9.536|KMAGSTD=9.540|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-5.823,0,1.108,Z,,9.540,,IY CEP,AAVSO,STD,0,,,
2460144.90045,12.292,0.051,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.815|CREFMAG=11.042|ENSTYPE=1|KMAGINS=-9.517|KMAGSTD=9.340|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.565,0,1.108,Z,,9.340,,IY CEP,AAVSO,STD,0,,,
2460144.90160,11.407,0.061,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.631|CREFMAG=9.634|ENSTYPE=1|KMAGINS=-8.101|KMAGSTD=9.164|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.859,0,1.108,Z,,9.164,,IY CEP,AAVSO,STD,0,,,
2460144.90300,14.651,0.091,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.755|CREFMAG=10.323|ENSTYPE=1|KMAGINS=-9.284|KMAGSTD=9.794|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-4.427,0,1.109,Z,,9.794,,IY CEP,AAVSO,STD,0,,,
2460144.90422,13.169,0.060,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.047|CREFMAG=10.015|ENSTYPE=1|KMAGINS=-9.540|KMAGSTD=9.522|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-5.892,0,1.109,Z,,9.522,,IY CEP,AAVSO,STD,0,,,
2460144.90534,12.289,0.050,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.796|CREFMAG=11.042|ENSTYPE=1|KMAGINS=-9.492|KMAGSTD=9.346|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.549,0,1.110,Z,,9.346,,IY CEP,AAVSO,STD,0,,,
2460144.90647,11.471,0.065,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.634|CREFMAG=9.634|ENSTYPE=1|KMAGINS=-8.111|KMAGSTD=9.158|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.798,0,1.110,Z,,9.158,,IY CEP,AAVSO,STD,0,,,
2460149.88981,14.768,0.099,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.654|CREFMAG=10.323|ENSTYPE=1|KMAGINS=-9.189|KMAGSTD=9.788|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-4.209,0,1.109,Z,,9.788,,IY CEP,AAVSO,STD,0,,,
2460149.89101,13.113,0.060,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.981|CREFMAG=10.015|ENSTYPE=1|KMAGINS=-9.479|KMAGSTD=9.517|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-5.883,0,1.109,Z,,9.517,,IY CEP,AAVSO,STD,0,,,
2460149.89211,12.169,0.049,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.746|CREFMAG=11.042|ENSTYPE=1|KMAGINS=-9.433|KMAGSTD=9.355|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.618,0,1.110,Z,,9.355,,IY CEP,AAVSO,STD,0,,,
2460149.89324,11.286,0.059,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.609|CREFMAG=9.634|ENSTYPE=1|KMAGINS=-8.066|KMAGSTD=9.177|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.957,0,1.110,Z,,9.177,,IY CEP,AAVSO,STD,0,,,
2460149.89462,14.707,0.096,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.658|CREFMAG=10.323|ENSTYPE=1|KMAGINS=-9.194|KMAGSTD=9.787|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-4.274,0,1.111,Z,,9.787,,IY CEP,AAVSO,STD,0,,,
2460149.89582,13.158,0.062,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.024|CREFMAG=10.015|ENSTYPE=1|KMAGINS=-9.500|KMAGSTD=9.539|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-5.880,0,1.111,Z,,9.539,,IY CEP,AAVSO,STD,0,,,
2460149.89692,12.161,0.049,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.757|CREFMAG=11.042|ENSTYPE=1|KMAGINS=-9.438|KMAGSTD=9.361|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.638,0,1.112,Z,,9.361,,IY CEP,AAVSO,STD,0,,,
2460149.89809,11.331,0.059,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.636|CREFMAG=9.634|ENSTYPE=1|KMAGINS=-8.116|KMAGSTD=9.154|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.939,0,1.113,Z,,9.154,,IY CEP,AAVSO,STD,0,,,
2460149.89950,14.666,0.093,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.644|CREFMAG=10.323|ENSTYPE=1|KMAGINS=-9.187|KMAGSTD=9.780|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-4.300,0,1.113,Z,,9.780,,IY CEP,AAVSO,STD,0,,,
2460149.90069,13.074,0.058,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.994|CREFMAG=10.015|ENSTYPE=1|KMAGINS=-9.489|KMAGSTD=9.520|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-5.935,0,1.114,Z,,9.520,,IY CEP,AAVSO,STD,0,,,
2460149.90183,12.203,0.050,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.785|CREFMAG=11.042|ENSTYPE=1|KMAGINS=-9.486|KMAGSTD=9.341|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.623,0,1.115,Z,,9.341,,IY CEP,AAVSO,STD,0,,,
2460149.90297,11.390,0.063,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.582|CREFMAG=9.634|ENSTYPE=1|KMAGINS=-8.073|KMAGSTD=9.144|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.826,0,1.116,Z,,9.144,,IY CEP,AAVSO,STD,0,,,
2460150.87962,13.116,0.048,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.651|CREFMAG=10.323|ENSTYPE=1|KMAGINS=-9.159|KMAGSTD=9.814|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-5.857,0,1.107,Z,,9.814,,IY CEP,AAVSO,STD,0,,,
2460150.88088,12.933,0.059,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.053|CREFMAG=10.015|ENSTYPE=1|KMAGINS=-9.519|KMAGSTD=9.549|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.135,0,1.107,Z,,9.549,,IY CEP,AAVSO,STD,0,,,
2460150.88203,12.219,0.051,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.832|CREFMAG=11.042|ENSTYPE=1|KMAGINS=-9.439|KMAGSTD=9.435|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.655,0,1.108,Z,,9.435,,IY CEP,AAVSO,STD,0,,,
2460150.88318,11.198,0.057,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.695|CREFMAG=9.634|ENSTYPE=1|KMAGINS=-8.112|KMAGSTD=9.218|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-6.131,0,1.108,Z,,9.218,,IY CEP,AAVSO,STD,0,,,
2460150.88461,13.674,0.066,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.628|CREFMAG=10.323|ENSTYPE=1|KMAGINS=-9.151|KMAGSTD=9.799|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-5.276,0,1.108,Z,,9.799,,IY CEP,AAVSO,STD,0,,,
2460150.88584,12.971,0.062,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.014|CREFMAG=10.015|ENSTYPE=1|KMAGINS=-9.498|KMAGSTD=9.531|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.058,0,1.109,Z,,9.531,,IY CEP,AAVSO,STD,0,,,
2460150.88697,12.064,0.050,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.816|CREFMAG=11.042|ENSTYPE=1|KMAGINS=-9.465|KMAGSTD=9.393|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.794,0,1.109,Z,,9.393,,IY CEP,AAVSO,STD,0,,,
2460150.88814,11.161,0.058,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.625|CREFMAG=9.634|ENSTYPE=1|KMAGINS=-8.044|KMAGSTD=9.215|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-6.098,0,1.109,Z,,9.215,,IY CEP,AAVSO,STD,0,,,
2460150.88956,13.935,0.078,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.683|CREFMAG=10.323|ENSTYPE=1|KMAGINS=-9.191|KMAGSTD=9.815|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-5.071,0,1.110,Z,,9.815,,IY CEP,AAVSO,STD,0,,,
2460150.89080,13.110,0.065,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.011|CREFMAG=10.015|ENSTYPE=1|KMAGINS=-9.480|KMAGSTD=9.546|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-5.916,0,1.110,Z,,9.546,,IY CEP,AAVSO,STD,0,,,
2460150.89192,12.193,0.051,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.787|CREFMAG=11.042|ENSTYPE=1|KMAGINS=-9.452|KMAGSTD=9.377|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.636,0,1.111,Z,,9.377,,IY CEP,AAVSO,STD,0,,,
2460150.89309,11.262,0.060,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.763|CREFMAG=9.634|ENSTYPE=1|KMAGINS=-8.177|KMAGSTD=9.220|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-6.135,0,1.111,Z,,9.220,,IY CEP,AAVSO,STD,0,,,
2460151.87394,14.444,0.082,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.734|CREFMAG=10.323|ENSTYPE=1|KMAGINS=-9.268|KMAGSTD=9.789|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-4.613,0,1.107,Z,,9.789,,IY CEP,AAVSO,STD,0,,,
2460151.87515,12.846,0.051,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.046|CREFMAG=10.015|ENSTYPE=1|KMAGINS=-9.548|KMAGSTD=9.512|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.214,0,1.107,Z,,9.512,,IY CEP,AAVSO,STD,0,,,
2460151.87625,12.105,0.046,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.804|CREFMAG=11.042|ENSTYPE=1|KMAGINS=-9.472|KMAGSTD=9.375|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.742,0,1.107,Z,,9.375,,IY CEP,AAVSO,STD,0,,,
2460151.87738,11.259,0.059,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.568|CREFMAG=9.634|ENSTYPE=1|KMAGINS=-8.045|KMAGSTD=9.158|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.944,0,1.107,Z,,9.158,,IY CEP,AAVSO,STD,0,,,
2460151.87876,14.351,0.080,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.713|CREFMAG=10.323|ENSTYPE=1|KMAGINS=-9.257|KMAGSTD=9.779|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-4.684,0,1.107,Z,,9.779,,IY CEP,AAVSO,STD,0,,,
2460151.87998,12.904,0.054,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.039|CREFMAG=10.015|ENSTYPE=1|KMAGINS=-9.533|KMAGSTD=9.521|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.150,0,1.108,Z,,9.521,,IY CEP,AAVSO,STD,0,,,
2460151.88109,12.029,0.045,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.768|CREFMAG=11.042|ENSTYPE=1|KMAGINS=-9.459|KMAGSTD=9.352|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.782,0,1.108,Z,,9.352,,IY CEP,AAVSO,STD,0,,,
2460151.88223,11.334,0.062,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.582|CREFMAG=9.634|ENSTYPE=1|KMAGINS=-8.089|KMAGSTD=9.128|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.883,0,1.108,Z,,9.128,,IY CEP,AAVSO,STD,0,,,
2460151.88363,14.164,0.072,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.730|CREFMAG=10.323|ENSTYPE=1|KMAGINS=-9.262|KMAGSTD=9.790|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-4.889,0,1.109,Z,,9.790,,IY CEP,AAVSO,STD,0,,,
2460151.88487,12.886,0.053,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.023|CREFMAG=10.015|ENSTYPE=1|KMAGINS=-9.532|KMAGSTD=9.506|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.152,0,1.109,Z,,9.506,,IY CEP,AAVSO,STD,0,,,
2460151.88600,12.060,0.045,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.793|CREFMAG=11.042|ENSTYPE=1|KMAGINS=-9.487|KMAGSTD=9.348|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.776,0,1.110,Z,,9.348,,IY CEP,AAVSO,STD,0,,,
2460151.88714,11.262,0.060,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.553|CREFMAG=9.634|ENSTYPE=1|KMAGINS=-8.035|KMAGSTD=9.153|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.925,0,1.110,Z,,9.153,,IY CEP,AAVSO,STD,0,,,
2460152.87177,13.820,0.059,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.647|CREFMAG=10.323|ENSTYPE=1|KMAGINS=-9.198|KMAGSTD=9.771|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-5.149,0,1.107,Z,,9.771,,IY CEP,AAVSO,STD,0,,,
2460152.87297,12.585,0.046,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.013|CREFMAG=10.015|ENSTYPE=1|KMAGINS=-9.500|KMAGSTD=9.528|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.442,0,1.107,Z,,9.528,,IY CEP,AAVSO,STD,0,,,
2460152.87409,11.851,0.041,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.855|CREFMAG=11.042|ENSTYPE=1|KMAGINS=-9.562|KMAGSTD=9.335|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-7.047,0,1.107,Z,,9.335,,IY CEP,AAVSO,STD,0,,,
2460152.87524,11.151,0.054,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.640|CREFMAG=9.634|ENSTYPE=1|KMAGINS=-8.113|KMAGSTD=9.162|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-6.124,0,1.107,Z,,9.162,,IY CEP,AAVSO,STD,0,,,
2460152.87666,13.939,0.062,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.692|CREFMAG=10.323|ENSTYPE=1|KMAGINS=-9.229|KMAGSTD=9.785|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-5.076,0,1.108,Z,,9.785,,IY CEP,AAVSO,STD,0,,,
2460152.87786,12.588,0.046,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.025|CREFMAG=10.015|ENSTYPE=1|KMAGINS=-9.526|KMAGSTD=9.514|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.452,0,1.108,Z,,9.514,,IY CEP,AAVSO,STD,0,,,
2460152.87897,11.788,0.040,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.783|CREFMAG=11.042|ENSTYPE=1|KMAGINS=-9.474|KMAGSTD=9.351|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-7.038,0,1.108,Z,,9.351,,IY CEP,AAVSO,STD,0,,,
2460152.88009,11.075,0.053,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.583|CREFMAG=9.634|ENSTYPE=1|KMAGINS=-8.050|KMAGSTD=9.168|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-6.143,0,1.108,Z,,9.168,,IY CEP,AAVSO,STD,0,,,
2460152.88146,13.928,0.063,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.689|CREFMAG=10.323|ENSTYPE=1|KMAGINS=-9.240|KMAGSTD=9.771|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-5.084,0,1.109,Z,,9.771,,IY CEP,AAVSO,STD,0,,,
2460152.88266,12.597,0.046,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.011|CREFMAG=10.015|ENSTYPE=1|KMAGINS=-9.529|KMAGSTD=9.497|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.429,0,1.109,Z,,9.497,,IY CEP,AAVSO,STD,0,,,
2460152.88377,11.814,0.041,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.766|CREFMAG=11.042|ENSTYPE=1|KMAGINS=-9.471|KMAGSTD=9.337|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.994,0,1.110,Z,,9.337,,IY CEP,AAVSO,STD,0,,,
2460152.88493,11.083,0.053,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.592|CREFMAG=9.634|ENSTYPE=1|KMAGINS=-8.096|KMAGSTD=9.130|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-6.143,0,1.110,Z,,9.130,,IY CEP,AAVSO,STD,0,,,
2460153.87065,14.024,0.079,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.744|CREFMAG=10.323|ENSTYPE=1|KMAGINS=-9.253|KMAGSTD=9.813|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-5.043,0,1.107,Z,,9.813,,IY CEP,AAVSO,STD,0,,,
2460153.87191,12.833,0.055,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.048|CREFMAG=10.015|ENSTYPE=1|KMAGINS=-9.551|KMAGSTD=9.512|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.230,0,1.107,Z,,9.512,,IY CEP,AAVSO,STD,0,,,
2460153.87301,12.061,0.047,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.743|CREFMAG=11.042|ENSTYPE=1|KMAGINS=-9.428|KMAGSTD=9.357|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.724,0,1.107,Z,,9.357,,IY CEP,AAVSO,STD,0,,,
2460153.87416,11.187,0.061,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.483|CREFMAG=9.634|ENSTYPE=1|KMAGINS=-7.975|KMAGSTD=9.143|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.930,0,1.108,Z,,9.143,,IY CEP,AAVSO,STD,0,,,
2460153.87558,14.329,0.096,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.729|CREFMAG=10.323|ENSTYPE=1|KMAGINS=-9.260|KMAGSTD=9.792|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-4.723,0,1.108,Z,,9.792,,IY CEP,AAVSO,STD,0,,,
2460153.87684,12.826,0.054,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.049|CREFMAG=10.015|ENSTYPE=1|KMAGINS=-9.529|KMAGSTD=9.534|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.237,0,1.108,Z,,9.534,,IY CEP,AAVSO,STD,0,,,
2460153.87794,12.007,0.046,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.752|CREFMAG=11.042|ENSTYPE=1|KMAGINS=-9.423|KMAGSTD=9.371|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.787,0,1.109,Z,,9.371,,IY CEP,AAVSO,STD,0,,,
2460153.87907,11.265,0.064,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.464|CREFMAG=9.634|ENSTYPE=1|KMAGINS=-7.987|KMAGSTD=9.112|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.834,0,1.109,Z,,9.112,,IY CEP,AAVSO,STD,0,,,
2460153.88049,14.618,0.117,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.727|CREFMAG=10.323|ENSTYPE=1|KMAGINS=-9.267|KMAGSTD=9.783|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-4.432,0,1.110,Z,,9.783,,IY CEP,AAVSO,STD,0,,,
2460153.88172,12.862,0.056,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.063|CREFMAG=10.015|ENSTYPE=1|KMAGINS=-9.540|KMAGSTD=9.538|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.216,0,1.110,Z,,9.538,,IY CEP,AAVSO,STD,0,,,
2460153.88282,12.053,0.046,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.754|CREFMAG=11.042|ENSTYPE=1|KMAGINS=-9.434|KMAGSTD=9.362|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.743,0,1.111,Z,,9.362,,IY CEP,AAVSO,STD,0,,,
2460153.88396,11.223,0.062,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.502|CREFMAG=9.634|ENSTYPE=1|KMAGINS=-7.979|KMAGSTD=9.157|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-5.914,0,1.111,Z,,9.157,,IY CEP,AAVSO,STD,0,,,
2460172.81853,12.990,0.133,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.023|CREFMAG=10.323|ENSTYPE=1|KMAGINS=-7.444|KMAGSTD=9.901|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-4.356,0,1.106,Z,,9.901,,IY CEP,AAVSO,STD,0,,,
2460172.81986,13.283,0.071,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.053|CREFMAG=10.015|ENSTYPE=1|KMAGINS=-9.526|KMAGSTD=9.542|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-5.785,0,1.107,Z,,9.542,,IY CEP,AAVSO,STD,0,,,
2460172.82101,12.014,0.047,,R,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.828|CREFMAG=11.042|ENSTYPE=1|KMAGINS=-9.494|KMAGSTD=9.376|KREFMAG=0.000|OBSERVAT=BSM_TX|VMAGINS=-6.856,0,1.107,Z,,9.376,,IY CEP,AAVSO,STD,0,,,
2460172.82219,10.774,0.047,,I,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-7.689|CREFMAG=9.634|ENSTYPE=1|KMAGINS=-8.100|KMAGSTD=9.223|KREFERR=0.054|KREFMAG=8.923|OBSERVAT=BSM_TX|VMAGINS=-6.549,0,1.108,Z,,9.223,,IY CEP,AAVSO,STD,0,,,
2460172.82361,13.567,0.061,,B,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-8.715|CREFMAG=10.323|ENSTYPE=1|KMAGINS=-9.228|KMAGSTD=9.809|KREFERR=0.057|KREFMAG=9.765|OBSERVAT=BSM_TX|VMAGINS=-5.471,0,1.108,Z,,9.809,,IY CEP,AAVSO,STD,0,,,
2460172.82486,12.879,0.058,,V,PEX,,ENSEMBLE,95,X28117QT,|CMAGINS=-9.037|CREFMAG=10.015|ENSTYPE=1|KMAGINS=-9.475|KMAGSTD=9.577|KREFERR=0.037|KREFMAG=9.502|OBSERVAT=BSM_TX|VMAGINS=-6.173,0,1.108,Z,,9.577,,IY CEP,AAVSO,STD,0,,,
